account_id,report_date,age,employment_status,marital_status,dependents,region,internal_score,dpd,credit_utilization,macro_gdp_growth,macro_unemployment,macro_interest_rate,stage,pit_pd_12m,default_flag
2879,2025-11-18,28,Employed,Single,0,South,508,75,0.96,2.74,4.95,2.82,2,0.16535,0
2880,2025-11-19,62,Unemployed,Divorced,3,East,362,116,1.29,1.93,3.74,3.46,3,0.20389999999999997,0
2881,2025-11-20,36,Unemployed,Single,2,South,356,30,1.33,0.33,4.54,3.07,2,0.2254,0
2882,2025-11-21,28,Employed,Married,2,West,732,75,0.16,1.87,6.08,2.31,2,0.1237,0
2883,2025-11-22,21,Unemployed,Married,4,West,607,73,1.24,3.73,3.75,2.74,2,0.1247,0
2884,2025-11-23,64,Employed,Single,1,East,874,39,0.41,3.02,4.83,3.55,2,0.07045,0
2885,2025-11-24,25,Employed,Single,1,North,765,26,1.09,3.75,4.55,2.77,1,0.089,0
2886,2025-11-25,23,Employed,Married,2,South,406,51,0.49,2.06,5.27,3.45,2,0.19924999999999998,0
2887,2025-11-26,21,Employed,Married,0,West,899,114,0.08,1.31,2.91,2.73,3,0.0717,0
2888,2025-11-27,24,Employed,Single,1,South,600,6,0.31,2.59,7.18,3.17,1,0.155,0
2889,2025-11-28,60,Employed,Married,3,East,345,45,0.61,1.81,6.4,3.03,2,0.22265000000000001,0
2890,2025-11-29,55,Employed,Single,3,East,376,99,1.11,1.44,2.34,2.95,3,0.19829999999999998,0
2891,2025-11-30,52,Retired,Single,1,North,468,32,0.15,0.27,2.05,2.34,2,0.18555,1
2892,2025-12-01,62,Employed,Married,1,East,428,90,1.22,2.33,7.11,2.19,3,0.20024999999999998,0
2893,2025-12-02,54,Employed,Single,2,North,567,7,1.5,2.94,5.1,3.12,1,0.14935,0
2894,2025-12-03,63,Employed,Married,4,South,899,4,1.18,0.84,2.3,3.02,1,0.07335000000000001,0
2895,2025-12-04,45,Self-Employed,Married,2,West,884,60,0.71,3.49,4.26,2.73,2,0.0604,0
2896,2025-12-05,30,Employed,Divorced,4,West,718,71,0.85,2.25,4.57,2.56,2,0.11585000000000001,0
2897,2025-12-06,41,Unemployed,Married,3,North,460,103,0.01,2.11,5.96,3.67,3,0.18869999999999998,0
2898,2025-12-07,66,Employed,Divorced,4,West,357,59,0.31,0.78,6.42,3.5,2,0.23005,0
2899,2025-12-08,59,Employed,Married,2,North,683,84,1.35,2.53,5.19,3.37,2,0.1249,0
2900,2025-12-09,47,Self-Employed,Married,1,North,809,23,0.03,0.85,4.74,3.81,1,0.10795,0
2901,2025-12-10,47,Employed,Widowed,4,South,729,6,1.36,1.05,4.29,2.45,1,0.1237,0
2902,2025-12-11,22,Employed,Married,2,South,639,60,0.17,0.33,7.11,3.14,2,0.1675,0
2903,2025-12-12,61,Employed,Single,3,East,877,82,0.2,4.7,4.37,2.31,2,0.05059999999999999,0
2904,2025-12-13,68,Self-Employed,Married,4,North,325,94,0.26,1.95,5.78,2.8,3,0.22315,0
2905,2025-12-14,33,Employed,Divorced,3,South,888,35,1.2,1.39,3.39,2.84,2,0.07605,0
2906,2025-12-15,29,Employed,Married,3,North,671,26,0.72,1.96,3.1,2.66,1,0.12315,0
2907,2025-12-16,56,Retired,Married,0,North,335,28,0.22,1.5,5.29,2.98,1,0.22269999999999998,0
2908,2025-12-17,42,Employed,Married,4,North,830,86,1.03,1.82,4.43,4.08,2,0.09145,0
2909,2025-12-18,62,Unemployed,Widowed,2,South,566,19,1.41,2.37,2.94,3.13,1,0.14450000000000002,0
2910,2025-12-19,46,Unemployed,Single,4,North,731,69,0.86,1.59,4.52,3.49,2,0.11895,0
2911,2025-12-20,32,Employed,Married,4,North,318,75,0.15,2.12,8.73,3.05,2,0.23795,0
2912,2025-12-21,37,Employed,Single,3,East,638,113,0.08,4.33,4.94,2.16,3,0.1169,0
2913,2025-12-22,34,Employed,Married,3,North,439,75,1.19,0.17,4.55,2.68,2,0.20629999999999998,0
2914,2025-12-23,34,Self-Employed,Married,3,East,366,113,0.94,0.86,4.55,2.73,3,0.21765,0
2915,2025-12-24,54,Self-Employed,Single,3,North,829,2,1.38,2.49,6.8,2.98,1,0.09684999999999999,0
2916,2025-12-25,40,Unemployed,Single,2,East,668,105,0.82,3.37,4.78,3.3,3,0.1182,0
2917,2025-12-26,31,Retired,Married,1,South,560,38,0.09,4.99,5.37,3.43,2,0.13195,0
2918,2025-12-27,36,Self-Employed,Single,0,South,878,98,0.61,2.41,6.08,3.17,3,0.0818,0
2919,2025-12-28,51,Employed,Single,3,West,881,82,0.99,0.78,6.96,3.53,2,0.10175000000000001,0
2920,2025-12-29,26,Employed,Married,3,North,502,44,0.58,3.51,3.91,2.67,2,0.15395,0
2921,2025-12-30,39,Unemployed,Single,0,West,709,67,1.5,2.12,3.56,3.28,2,0.11435000000000001,0
2922,2025-12-31,57,Employed,Married,3,West,379,30,0.61,2.09,3.93,3.25,2,0.19899999999999998,0
2923,2026-01-01,24,Employed,Divorced,1,East,412,105,0.82,0.06,5.98,3.45,3,0.2213,0
2924,2026-01-02,67,Unemployed,Single,4,South,436,37,0.34,3.17,6.15,2.63,2,0.18505,0
2925,2026-01-03,24,Employed,Single,0,North,488,96,0.23,1.08,5.29,3.92,3,0.18865,1
2926,2026-01-04,40,Retired,Married,2,North,576,5,0.97,2.57,6.47,2.61,1,0.15765,0
2927,2026-01-05,30,Self-Employed,Married,0,East,402,7,0.88,2.07,6.15,2.77,1,0.20455,1
2928,2026-01-06,44,Employed,Divorced,1,West,406,27,0.01,2.2,4.07,3.37,1,0.19185,0
2929,2026-01-07,55,Retired,Divorced,2,East,874,14,0.43,2.05,2.75,2.22,1,0.06975,0
2930,2026-01-08,46,Employed,Married,4,West,472,94,0.97,1.25,4.34,2.53,3,0.1862,0
2931,2026-01-09,57,Employed,Single,3,North,630,7,1.22,1.16,5.81,3.04,1,0.15495,0
2932,2026-01-10,58,Employed,Single,0,East,490,53,0.47,2.95,5.74,2.09,2,0.1717,0
2933,2026-01-11,41,Employed,Single,2,West,524,5,0.97,1.98,2.3,2.6,1,0.1557,0
2934,2026-01-12,60,Employed,Single,0,East,622,28,0.4,1.35,1.46,3.04,1,0.1333,0
2935,2026-01-13,59,Employed,Married,4,South,807,114,1.04,1.49,6.04,2.59,3,0.10855000000000001,0
2936,2026-01-14,41,Employed,Married,0,East,847,109,1.05,2.69,6.07,3.89,3,0.0867,0
2937,2026-01-15,30,Employed,Single,2,North,433,33,0.2,1.32,5.54,3.36,2,0.20124999999999998,0
2938,2026-01-16,58,Unemployed,Married,1,East,336,6,1.0,3.6,6.36,3.23,1,0.20679999999999998,1
2939,2026-01-17,66,Unemployed,Single,2,North,392,39,0.5,1.84,5.32,3.07,2,0.2052,1
2940,2026-01-18,24,Employed,Married,0,North,374,73,0.26,1.65,3.01,3.38,2,0.20005,0
2941,2026-01-19,65,Employed,Married,4,East,482,12,0.75,2.62,4.53,3.03,1,0.17095,1
2942,2026-01-20,40,Employed,Married,3,East,758,61,0.68,1.72,4.88,2.5,2,0.1127,0
2943,2026-01-21,37,Employed,Married,3,East,708,85,1.16,2.38,4.14,3.17,2,0.1149,0
2944,2026-01-22,27,Unemployed,Single,4,South,506,84,0.13,1.94,4.12,2.64,2,0.1697,0
2945,2026-01-23,24,Unemployed,Married,0,South,544,115,1.18,0.26,4.86,3.21,3,0.18070000000000003,0
2946,2026-01-24,49,Employed,Married,4,West,632,64,0.16,0.93,3.76,3.15,2,0.1465,0
2947,2026-01-25,34,Employed,Divorced,0,East,824,40,0.31,2.29,1.8,2.68,2,0.0751,0
2948,2026-01-26,23,Employed,Married,2,West,593,41,0.77,1.55,5.16,4.03,2,0.15705,0
2949,2026-01-27,44,Self-Employed,Married,1,West,572,115,0.69,4.06,6.87,3.64,3,0.14575,0
2950,2026-01-28,57,Employed,Married,0,North,678,65,1.48,1.21,1.69,2.97,2,0.12185,0
2951,2026-01-29,36,Retired,Divorced,3,West,325,115,0.88,0.69,5.25,3.25,3,0.23309999999999997,1
2952,2026-01-30,24,Unemployed,Single,3,East,843,92,0.49,2.04,3.48,3.17,3,0.08125,0
2953,2026-01-31,44,Employed,Married,1,South,390,10,1.35,2.25,6.02,2.73,1,0.2051,0
2954,2026-02-01,54,Self-Employed,Married,0,West,775,100,0.47,2.88,5.57,3.29,3,0.10030000000000001,0
2955,2026-02-02,50,Retired,Married,1,West,487,49,0.41,-0.5,6.58,2.9,2,0.21115,0
2956,2026-02-03,38,Self-Employed,Single,2,South,868,70,0.74,3.51,3.73,2.3,2,0.06155000000000001,0
2957,2026-02-04,39,Employed,Married,1,West,494,34,1.37,0.69,5.1,2.74,2,0.1901,1
2958,2026-02-05,51,Employed,Single,2,East,833,93,1.06,3.09,8.73,2.75,3,0.0995,0
2959,2026-02-06,39,Unemployed,Married,3,West,384,79,1.02,3.96,5.3,2.03,2,0.1859,0
2960,2026-02-07,69,Self-Employed,Married,2,North,891,78,1.09,2.75,6.06,3.67,2,0.07505,0
2961,2026-02-08,66,Self-Employed,Divorced,0,West,376,103,0.99,0.85,7.1,2.74,3,0.22799999999999998,0
2962,2026-02-09,39,Unemployed,Married,0,North,629,19,1.14,1.81,3.68,2.81,1,0.13805,0
2963,2026-02-10,42,Unemployed,Single,0,South,682,27,0.29,2.76,1.97,4.13,1,0.10675,0
2964,2026-02-11,44,Retired,Single,0,South,732,36,0.27,2.03,2.46,2.51,2,0.10400000000000001,0
2965,2026-02-12,65,Employed,Divorced,4,West,676,2,0.54,0.95,3.26,2.95,1,0.1328,0
2966,2026-02-13,32,Employed,Single,2,West,640,92,1.28,2.1,4.37,2.21,3,0.13585,0
2967,2026-02-14,50,Unemployed,Married,0,South,476,58,1.07,1.48,5.74,2.68,2,0.1899,0
2968,2026-02-15,58,Unemployed,Single,1,North,725,100,0.85,2.6,6.43,2.74,3,0.1199,0
2969,2026-02-16,51,Self-Employed,Married,1,South,723,72,0.03,0.94,3.39,3.56,2,0.1218,0
2970,2026-02-17,56,Employed,Married,4,South,473,26,0.35,0.07,8.22,2.58,1,0.21715,1
2971,2026-02-18,39,Unemployed,Single,2,North,705,31,1.21,0.98,6.95,3.43,2,0.1437,0
2972,2026-02-19,68,Unemployed,Single,2,South,381,47,0.36,0.29,4.24,4.35,2,0.21805000000000002,0
2973,2026-02-20,65,Employed,Divorced,2,West,320,45,1.1,1.37,8.57,3.88,2,0.24414999999999998,0
2974,2026-02-21,56,Employed,Married,4,West,697,113,0.28,2.67,5.89,1.57,3,0.1235,1
2975,2026-02-22,50,Employed,Married,2,South,629,102,0.91,1.61,4.9,3.25,3,0.14615,0
2976,2026-02-23,69,Employed,Divorced,2,West,524,94,0.94,1.98,3.59,3.79,3,0.16215000000000002,0
2977,2026-02-24,53,Employed,Divorced,0,East,701,46,1.13,0.99,3.33,2.59,2,0.1265,0
2978,2026-02-25,38,Employed,Single,2,South,737,89,0.66,2.02,6.41,2.96,2,0.12260000000000001,0
2979,2026-02-26,69,Employed,Widowed,0,East,571,39,0.95,1.04,5.14,2.84,2,0.16755000000000003,0
2980,2026-02-27,48,Self-Employed,Single,0,South,579,2,0.73,0.81,5.64,3.48,1,0.17035,0
2981,2026-02-28,67,Self-Employed,Single,2,South,522,74,1.42,1.77,3.29,2.76,2,0.16325,0
2982,2026-03-01,31,Unemployed,Divorced,1,East,886,115,0.78,1.32,5.82,3.96,3,0.08940000000000001,0
2983,2026-03-02,65,Employed,Single,3,South,808,28,0.31,-0.81,5.11,3.61,1,0.12664999999999998,0
2984,2026-03-03,53,Employed,Single,1,West,641,90,1.0,1.92,3.37,2.22,3,0.1324,0
2985,2026-03-04,37,Unemployed,Single,2,East,341,57,0.82,1.03,2.87,2.22,2,0.2138,1
2986,2026-03-05,26,Employed,Married,2,South,475,49,1.21,0.96,5.06,3.1,2,0.19195,0
2987,2026-03-06,24,Retired,Married,1,West,544,110,0.27,3.4,6.03,2.89,3,0.15515,1
2988,2026-03-07,40,Unemployed,Married,2,East,552,9,0.39,2.85,6.59,2.96,1,0.16144999999999998,1
2989,2026-03-08,68,Employed,Divorced,0,East,573,60,1.38,2.37,5.35,2.72,2,0.1548,0
2990,2026-03-09,67,Retired,Married,4,West,633,98,1.4,2.06,3.79,2.47,3,0.1351,0
2991,2026-03-10,47,Employed,Single,2,South,310,110,0.66,2.61,5.03,3.01,3,0.21655,1
2992,2026-03-11,35,Employed,Divorced,2,South,451,60,0.07,1.61,5.53,3.24,2,0.19379999999999997,0
2993,2026-03-12,26,Self-Employed,Single,1,East,488,22,0.46,2.08,3.85,3.52,1,0.17145,0
2994,2026-03-13,67,Employed,Single,0,North,510,5,0.37,1.6,4.29,3.6,1,0.17295,0
2995,2026-03-14,34,Retired,Single,1,South,396,74,0.62,2.11,5.04,3.02,2,0.2001,1
2996,2026-03-15,31,Employed,Married,1,South,638,59,0.48,2.29,5.33,3.18,2,0.13925,0
2997,2026-03-16,59,Employed,Single,2,West,346,106,1.24,2.22,3.11,2.16,3,0.20184999999999997,0
2998,2026-03-17,29,Self-Employed,Single,0,North,356,114,0.0,1.63,4.17,3.36,3,0.21054999999999996,0
2999,2026-03-18,46,Self-Employed,Single,2,North,374,26,0.97,2.69,5.21,3.67,1,0.20065,0
3000,2026-03-19,36,Employed,Single,2,East,553,54,1.0,1.8,5.75,3.33,2,0.1675,0
3001,2026-03-20,25,Employed,Married,2,West,870,30,0.99,1.77,5.21,2.98,2,0.08585000000000001,0
3002,2026-03-21,30,Unemployed,Married,2,West,897,29,0.78,0.18,5.44,2.52,1,0.09615000000000001,0
3003,2026-03-22,23,Employed,Married,4,South,469,66,0.92,1.15,5.38,2.52,2,0.19315,0
3004,2026-03-23,33,Unemployed,Single,3,East,445,12,1.22,2.87,3.77,2.9,1,0.17389999999999997,0
3005,2026-03-24,63,Self-Employed,Single,0,South,332,58,1.18,2.78,7.07,3.23,2,0.21955,1
3006,2026-03-25,69,Unemployed,Widowed,4,North,814,53,0.05,1.98,4.42,1.97,2,0.09380000000000001,0
3007,2026-03-26,50,Unemployed,Single,3,West,556,103,0.05,1.44,3.87,2.34,3,0.16095,0
3008,2026-03-27,65,Employed,Divorced,3,East,425,20,1.26,2.15,2.81,3.47,1,0.1813,0
3009,2026-03-28,26,Self-Employed,Single,3,South,412,42,0.86,-0.39,4.22,3.86,2,0.217,1
3010,2026-03-29,37,Unemployed,Divorced,4,South,641,10,1.44,2.14,3.96,2.91,1,0.13315,0
3011,2026-03-30,65,Employed,Single,0,North,347,108,0.65,0.75,4.44,3.33,3,0.22294999999999998,1
3012,2026-03-31,39,Retired,Married,1,West,663,66,0.27,1.91,5.48,2.94,2,0.13755,1
3013,2026-04-01,62,Employed,Married,3,North,697,37,0.71,2.21,6.78,3.06,2,0.13255,0
3014,2026-04-02,55,Employed,Married,1,South,494,94,0.65,1.65,6.22,2.45,3,0.1861,0
3015,2026-04-03,66,Employed,Single,1,West,620,23,0.78,2.75,1.98,3.28,1,0.1224,0
3016,2026-04-04,46,Retired,Married,2,West,437,105,1.21,1.37,6.51,2.63,3,0.2046,0
3017,2026-04-05,25,Employed,Married,1,North,654,50,0.98,1.27,5.78,3.12,2,0.1477,0
3018,2026-04-06,49,Unemployed,Single,2,West,369,75,0.28,2.62,7.7,3.38,2,0.21505,0
3019,2026-04-07,57,Unemployed,Single,0,North,881,60,1.1,1.64,4.04,3.31,2,0.07855000000000001,0
3020,2026-04-08,40,Employed,Married,0,West,782,45,0.89,3.35,3.49,2.6,2,0.08345,0
3021,2026-04-09,69,Employed,Single,2,West,358,42,0.87,2.01,6.3,3.14,2,0.21689999999999998,0
3022,2026-04-10,41,Unemployed,Married,0,East,688,26,1.02,2.55,6.13,2.71,1,0.12815,0
3023,2026-04-11,30,Employed,Single,3,West,650,84,0.85,2.93,3.98,3.37,2,0.1231,0
3024,2026-04-12,25,Unemployed,Married,0,South,638,88,0.69,1.93,4.62,3.42,2,0.1393,0
3025,2026-04-13,56,Employed,Single,2,East,895,29,0.96,0.47,5.72,3.39,1,0.09515000000000001,0
3026,2026-04-14,26,Employed,Married,3,North,735,93,1.09,2.63,5.52,3.75,3,0.11254999999999998,0
3027,2026-04-15,46,Unemployed,Single,1,South,749,62,0.34,3.19,4.95,3.27,2,0.1006,0
3028,2026-04-16,24,Employed,Single,1,North,676,9,0.75,1.73,5.14,3.78,1,0.13440000000000002,0
3029,2026-04-17,59,Employed,Single,1,North,690,2,0.69,2.99,3.77,3.38,1,0.11145,0
3030,2026-04-18,59,Employed,Widowed,2,South,780,76,0.06,0.83,4.7,2.66,2,0.11520000000000001,0
3031,2026-04-19,55,Employed,Single,1,North,413,59,1.25,2.15,2.92,3.14,2,0.18485,0
3032,2026-04-20,21,Employed,Married,0,East,471,26,0.57,1.71,4.99,3.55,1,0.18510000000000001,0
3033,2026-04-21,44,Unemployed,Single,1,South,317,81,0.11,0.42,2.95,3.59,2,0.2263,0
3034,2026-04-22,56,Employed,Single,4,North,534,44,0.69,2.4,3.34,2.81,2,0.1542,0
3035,2026-04-23,26,Employed,Married,4,North,609,61,0.24,1.11,9.78,2.8,2,0.18055,0
3036,2026-04-24,61,Self-Employed,Married,1,West,580,23,1.06,2.38,2.15,3.34,1,0.13695000000000002,1
3037,2026-04-25,66,Employed,Widowed,1,West,495,45,0.86,1.0,6.46,2.64,2,0.19355000000000003,0
3038,2026-04-26,64,Employed,Divorced,4,North,414,77,0.41,0.33,5.41,2.93,2,0.21525,0
3039,2026-04-27,51,Retired,Married,1,South,696,102,1.43,1.29,5.45,3.09,3,0.13535000000000003,0
3040,2026-04-28,40,Unemployed,Married,3,East,862,43,0.44,3.04,3.4,2.96,2,0.06609999999999999,0
3041,2026-04-29,44,Self-Employed,Married,4,North,717,62,0.83,1.84,6.09,3.45,2,0.12780000000000002,0
3042,2026-04-30,45,Self-Employed,Single,2,North,583,3,1.2,2.04,2.27,3.41,1,0.1402,0
3043,2026-05-01,56,Employed,Divorced,4,North,884,15,0.77,2.14,4.26,3.11,1,0.0739,0
3044,2026-05-02,41,Self-Employed,Married,0,West,627,50,1.44,2.1,5.03,2.47,2,0.14240000000000003,0
3045,2026-05-03,50,Employed,Married,3,South,640,73,1.27,3.87,7.49,3.73,2,0.13375,1
3046,2026-05-04,44,Employed,Single,2,North,520,111,1.38,1.96,5.98,2.65,3,0.17529999999999998,0
3047,2026-05-05,64,Employed,Single,1,West,308,100,0.56,0.09,4.35,2.76,3,0.23884999999999998,1
3048,2026-05-06,62,Employed,Divorced,0,North,381,90,0.82,1.63,4.58,2.62,3,0.20635,0
3049,2026-05-07,50,Employed,Single,0,North,593,47,1.26,2.07,5.86,2.28,2,0.15535000000000002,0
3050,2026-05-08,42,Retired,Married,3,South,674,64,1.36,0.74,3.18,3.52,2,0.135,0
3051,2026-05-09,48,Employed,Single,2,West,833,68,1.42,1.76,6.66,3.93,2,0.10245000000000001,0
3052,2026-05-10,27,Employed,Married,0,East,714,76,1.32,1.77,4.86,2.39,2,0.12310000000000001,0
3053,2026-05-11,55,Employed,Single,2,South,398,44,1.1,3.78,3.69,2.1,2,0.17615,0
3054,2026-05-12,48,Employed,Married,2,East,681,2,0.04,1.32,2.91,3.08,1,0.1261,0
3055,2026-05-13,34,Unemployed,Single,0,West,803,16,0.47,2.95,1.25,3.18,1,0.071,0
3056,2026-05-14,30,Employed,Divorced,2,West,746,82,0.19,1.85,7.63,1.94,2,0.12815,0
3057,2026-05-15,36,Employed,Married,3,East,643,36,0.23,2.86,2.17,2.49,2,0.1165,0
3058,2026-05-16,36,Employed,Single,0,West,724,4,0.44,3.4,5.72,3.67,1,0.1086,0
3059,2026-05-17,51,Unemployed,Married,3,South,605,46,0.11,2.38,5.65,3.31,2,0.1482,0
3060,2026-05-18,62,Employed,Single,3,North,447,105,0.36,1.94,4.28,3.66,3,0.18524999999999997,0
3061,2026-05-19,45,Employed,Single,2,East,753,43,1.44,3.15,4.83,2.48,2,0.09939999999999999,0
3062,2026-05-20,33,Employed,Divorced,2,North,332,87,0.47,0.54,4.4,3.0,2,0.22859999999999997,0
3063,2026-05-21,26,Employed,Married,0,East,800,106,0.24,2.17,5.33,2.97,3,0.09995000000000001,0
3064,2026-05-22,64,Employed,Single,1,North,618,32,1.08,0.75,4.42,3.54,2,0.15510000000000002,0
3065,2026-05-23,29,Self-Employed,Single,0,North,492,118,1.24,2.8,4.57,2.69,3,0.16685,1
3066,2026-05-24,65,Self-Employed,Single,3,South,479,20,0.47,2.1,4.88,2.75,1,0.17865,0
3067,2026-05-25,56,Unemployed,Divorced,2,North,817,66,0.42,1.93,5.94,3.26,2,0.10115000000000002,0
3068,2026-05-26,63,Employed,Single,3,East,690,67,0.36,1.63,5.9,3.39,2,0.13570000000000002,0
3069,2026-05-27,40,Employed,Widowed,4,North,820,114,0.59,2.68,4.81,2.77,3,0.08725,1
3070,2026-05-28,38,Employed,Divorced,4,West,656,31,0.13,0.21,4.62,3.12,2,0.152,0
3071,2026-05-29,63,Retired,Single,3,North,872,23,1.0,3.9,5.84,3.47,1,0.0672,0
3072,2026-05-30,41,Self-Employed,Single,1,North,763,115,1.23,1.86,3.71,3.16,3,0.10419999999999999,0
3073,2026-05-31,24,Unemployed,Divorced,1,West,398,34,1.0,0.7,3.25,2.78,2,0.20475,1
3074,2026-06-01,53,Employed,Single,0,West,447,17,0.63,-0.63,2.99,3.15,1,0.20449999999999996,0
3075,2026-06-02,47,Employed,Single,0,East,869,66,0.43,1.83,5.36,3.33,2,0.08625,0
3076,2026-06-03,27,Employed,Single,0,West,615,102,0.61,2.23,6.64,3.04,3,0.15215,0
3077,2026-06-04,26,Self-Employed,Married,2,West,481,53,0.64,2.31,5.11,3.27,2,0.1772,0
3078,2026-06-05,35,Retired,Married,1,East,846,25,1.0,0.55,5.4,3.48,1,0.10500000000000001,0
3079,2026-06-06,38,Retired,Single,3,East,602,59,1.39,0.77,4.22,3.21,2,0.15789999999999998,0
3080,2026-06-07,52,Employed,Single,4,North,857,116,0.11,3.36,5.39,3.43,3,0.0741,0
3081,2026-06-08,31,Employed,Divorced,1,South,898,87,1.43,0.45,5.21,2.92,2,0.09205,0
3082,2026-06-09,40,Retired,Married,1,East,303,64,1.37,2.11,5.72,2.76,2,0.22674999999999998,0
3083,2026-06-10,44,Self-Employed,Married,1,West,406,50,0.18,1.61,1.41,3.71,2,0.18445,0
3084,2026-06-11,35,Employed,Married,0,North,374,113,0.28,1.46,5.64,1.88,3,0.21509999999999999,0
3085,2026-06-12,68,Employed,Married,2,West,339,97,0.47,1.73,5.95,3.21,3,0.2227,0
3086,2026-06-13,27,Employed,Married,3,East,418,59,0.84,1.46,5.91,2.85,2,0.20544999999999997,0
3087,2026-06-14,41,Employed,Single,0,South,372,58,0.2,1.43,4.82,3.34,2,0.2118,0
3088,2026-06-15,62,Employed,Single,2,North,851,75,0.3,3.0,7.63,2.41,2,0.09040000000000001,0
3089,2026-06-16,46,Self-Employed,Married,1,East,503,16,1.35,1.6,6.41,3.18,1,0.1853,1
3090,2026-06-17,64,Employed,Married,2,East,395,84,0.16,0.78,7.18,3.3,2,0.22435,0
3091,2026-06-18,34,Employed,Widowed,0,West,578,20,0.6,1.92,5.68,3.2,1,0.1597,0
3092,2026-06-19,57,Employed,Single,1,South,442,66,1.14,0.94,5.0,2.57,2,0.2001,0
3093,2026-06-20,41,Unemployed,Divorced,0,East,414,107,1.33,0.91,5.89,2.7,3,0.21184999999999998,0
3094,2026-06-21,38,Self-Employed,Divorced,3,West,775,27,0.5,3.46,4.06,3.35,1,0.08695,0
3095,2026-06-22,25,Employed,Single,1,North,432,88,0.25,1.82,6.24,2.95,2,0.19999999999999998,0
3096,2026-06-23,23,Retired,Married,2,West,467,43,1.11,0.72,4.32,2.0,2,0.19265,0
3097,2026-06-24,43,Retired,Married,0,North,544,69,1.16,1.9,4.12,2.76,2,0.16060000000000002,0
3098,2026-06-25,46,Employed,Divorced,4,West,576,61,1.47,2.06,3.03,3.59,2,0.14555,0
3099,2026-06-26,57,Employed,Married,2,South,558,41,0.21,1.79,6.51,2.93,2,0.17015000000000002,0
3100,2026-06-27,44,Unemployed,Married,2,West,345,93,1.06,1.51,8.02,2.34,3,0.23375,1
3101,2026-06-28,69,Unemployed,Married,1,South,645,95,0.63,0.61,7.05,2.82,3,0.1629,0
3102,2026-06-29,39,Retired,Single,2,South,536,21,1.37,1.58,6.35,2.99,1,0.17695,0
3103,2026-06-30,45,Unemployed,Single,0,North,352,37,0.61,1.21,6.39,2.63,2,0.22685,0
3104,2026-07-01,41,Self-Employed,Married,4,West,447,13,0.67,1.88,6.34,3.67,1,0.19615,0
3105,2026-07-02,32,Employed,Married,3,West,832,97,0.19,2.42,4.81,2.85,3,0.08685000000000001,0
3106,2026-07-03,61,Employed,Married,4,West,389,106,0.48,3.75,4.43,2.89,3,0.1824,0
3107,2026-07-04,53,Employed,Married,0,South,532,110,0.6,2.77,3.54,2.92,3,0.152,0
3108,2026-07-05,24,Employed,Single,1,East,350,25,0.03,-0.71,7.79,2.1,1,0.25354999999999994,1
3109,2026-07-06,62,Self-Employed,Married,0,West,693,39,0.66,2.22,4.7,3.19,2,0.12304999999999999,1
3110,2026-07-07,27,Self-Employed,Single,2,West,513,53,0.5,3.52,5.21,2.7,2,0.15760000000000002,1
3111,2026-07-08,42,Unemployed,Married,1,East,750,12,1.21,1.86,3.32,1.78,1,0.1055,0
3112,2026-07-09,53,Employed,Widowed,3,North,638,93,0.16,3.56,3.84,2.25,3,0.1191,0
3113,2026-07-10,37,Self-Employed,Married,3,West,650,18,1.14,0.9,3.52,2.97,1,0.1411,0
3114,2026-07-11,44,Employed,Single,0,East,584,41,1.07,1.12,4.46,3.61,2,0.1601,0
3115,2026-07-12,54,Employed,Single,2,West,882,40,0.36,1.83,5.96,3.36,2,0.086,0
3116,2026-07-13,48,Unemployed,Married,3,South,544,49,0.12,1.85,5.7,3.28,2,0.16900000000000004,1
3117,2026-07-14,63,Self-Employed,Married,4,East,849,102,1.26,2.84,5.9,3.05,3,0.08385000000000001,0
3118,2026-07-15,61,Retired,Married,1,South,883,2,0.37,2.0,4.98,3.19,1,0.07915,0
3119,2026-07-16,59,Employed,Single,4,East,525,30,0.22,1.89,6.12,3.05,2,0.17545,0
3120,2026-07-17,42,Employed,Married,3,North,740,75,0.54,4.48,4.78,2.63,2,0.08909999999999998,0
3121,2026-07-18,69,Employed,Married,3,South,773,14,0.6,1.22,5.68,2.65,1,0.11795,0
3122,2026-07-19,37,Employed,Single,0,West,743,53,0.49,3.29,4.41,3.01,2,0.09839999999999999,0
3123,2026-07-20,54,Unemployed,Married,0,East,711,52,1.46,2.42,6.66,2.62,2,0.12635000000000002,0
3124,2026-07-21,26,Self-Employed,Single,1,West,545,44,1.32,1.63,3.66,2.16,2,0.16075,0
3125,2026-07-22,66,Unemployed,Married,0,North,882,37,1.31,2.26,6.69,3.3,2,0.08535000000000001,0
3126,2026-07-23,26,Employed,Divorced,2,East,799,103,0.6,1.18,5.54,3.22,3,0.11115,0
3127,2026-07-24,54,Unemployed,Married,1,North,849,77,1.44,2.09,7.28,2.15,2,0.09825,0
3128,2026-07-25,21,Employed,Married,2,East,416,98,1.03,2.0,4.01,2.38,3,0.19105,0
3129,2026-07-26,30,Unemployed,Married,0,South,663,79,1.25,2.48,4.65,3.17,2,0.1277,1
3130,2026-07-27,41,Employed,Single,1,West,503,49,0.75,1.88,4.61,2.43,2,0.1735,0
3131,2026-07-28,25,Employed,Married,3,South,650,23,0.24,3.67,3.71,3.01,1,0.11435000000000001,0
3132,2026-07-29,22,Employed,Married,4,South,618,16,1.33,1.12,7.96,3.42,1,0.1691,0
3133,2026-07-30,42,Retired,Single,3,South,658,17,0.73,1.31,3.93,2.77,1,0.13705,0
